1528726811 , 0.19303946918710752
1528726812 , 0.615346869842077
1528726813 , 0.6856289628444119
1528726816 , 1.0434535979775714
1528726817 , 1.2986944777540417
1528726818 , 1.3727421631802763
1528726818 , 1.6349827449308658
1528726819 , 1.7038589028384277
1528726821 , 1.923399211776767
1528726821 , 2.0660360292599798
1528726821 , 2.171135084657114
1528726822 , 2.2465517541097433
1528726822 , 2.365912079928256
1528726822 , 2.449046775687808
1528726823 , 2.9043934214949325
1528726823 , 3.3081998407855058
1528726823 , 3.378084349087111
1528726823 , 3.4649752743100666
1528726825 , 3.676503095803291
1528726825 , 3.7491268821816432
1528726826 , 3.8778160044793406
1528726826 , 3.947144531577872
1528726826 , 4.091611005290531
1528726826 , 4.196750014174279
1528726827 , 5.196750014174278
1528726828 , 5.339608916686548
1528726829 , 5.626325402379035
1528726829 , 5.749706171058772
1528726831 , 6.086074910669292
1528726833 , 6.230861921817738
1528726833 , 6.416373521249119
1528726839 , 6.728699990340851
1528726839 , 6.822597768585624
1528726839 , 6.925237550817987
1528726840 , 7.13086712214014
1528726840 , 7.352233775488626
1528726840 , 7.418357021696578
1528726843 , 7.635004531684189
1528726844 , 7.700943171434732
1528726846 , 8.673913209352207
1528726846 , 8.808307497026819
1528726847 , 9.065465917903854
1528726849 , 9.342021333779318
1528726849 , 9.454436432748594
1528726850 , 9.558058360989481
1528726852 , 9.644303594386384
1528726852 , 9.738212823499156
1528726852 , 9.80676733560728
1528726854 , 10.001955047570075
1528726854 , 10.064721550403794
1528726855 , 11.064721550403792
1528726856 , 11.129690413663804
1528726857 , 12.064721550403792
1528726857 , 12.14419769941752
1528726858 , 12.424836390241511
1528726858 , 12.510350801644787
1528726860 , 12.789772943030139
1528726861 , 13.789772943030139
1528726862 , 13.93004547270286
1528726862 , 13.996388036978965
1528726862 , 14.285802364092108
1528726862 , 14.439372792465381
1528726862 , 14.546797980291746
1528726862 , 14.70581862994647
1528726862 , 14.785508339383687
1528726864 , 15.250025926495479
1528726866 , 15.44975575560695
1528726867 , 15.847434150013804
1528726870 , 15.946950952948175
1528726870 , 16.012081114759663
1528726870 , 16.390881828326485
1528726871 , 17.39088182832648
1528726872 , 18.37580808345218
1528726873 , 18.48469220912556
1528726873 , 18.76244937831291
1528726873 , 18.849833589013574
1528726873 , 18.956533369373062
1528726873 , 19.03520824463478
1528726874 , 20.03520824463478
1528726874 , 20.10860770821536
1528726875 , 21.10860770821536
1528726875 , 21.18088918278232
1528726876 , 21.388027238624154
1528726876 , 21.54259552063928
1528726877 , 21.719835028124216
1528726878 , 21.819315504706385
1528726878 , 21.976307494291632
1528726879 , 22.31253457268261
1528726880 , 22.407109441190332
1528726881 , 23.082210926666114
1528726881 , 23.20163234991572
1528726883 , 23.270035797368173
1528726884 , 23.46633535905584
1528726884 , 23.576371485613613
1528726884 , 24.397931911603386
1528726885 , 24.50076385674797
1528726886 , 24.600493029538615
1528726887 , 24.786971965510087
1528726887 , 24.90232318331982
1528726887 , 24.96974111667466
1528726887 , 25.13924590465775
1528726888 , 25.326188564086948
1528726889 , 25.453743976946008
1528726890 , 25.77636784835528
1528726891 , 25.84169278961157
1528726891 , 25.920907032012355
1528726892 , 26.017262665765266
1528726892 , 26.289434046586372
1528726892 , 26.382458927756414
1528726893 , 26.70477159321031
1528726894 , 26.767451468067478
1528726895 , 26.862626000130913
1528726895 , 26.9745304782437
1528726896 , 27.092639379897367
1528726896 , 27.276632923591965
1528726897 , 27.367573959154175
1528726899 , 27.44488973950407
1528726901 , 27.63208239805359
1528726901 , 28.199323310846886
1528726901 , 28.36635778115464
1528726902 , 28.656304674959102
1528726903 , 28.856055156913584
1528726903 , 29.042874185783546
1528726905 , 30.042874185783546
1528726906 , 30.105530835573827
1528726908 , 30.383197516949654
1528726908 , 30.476223448748346
1528726909 , 30.555931217679603
1528726910 , 30.635736966355832
1528726910 , 30.776510120743808
1528726911 , 31.18812450744945
1528726912 , 31.31654790278039
1528726913 , 31.464142057553747
1528726915 , 32.091278246428004
1528726915 , 33.091278246428004
1528726917 , 33.21440409848673
1528726917 , 33.31606612547117
1528726918 , 33.41712973658264
1528726918 , 33.5007687352528
1528726918 , 33.591089455702786
1528726919 , 34.591089455702786
1528726919 , 34.692968329774935
1528726919 , 35.458434285773876
1528726920 , 35.54140364622664
1528726923 , 35.915518348573
1528726925 , 35.99241691785381
1528726926 , 36.06892961780478
1528726926 , 36.16041824635748
1528726926 , 36.330238694235156
1528726927 , 36.41926337194876
1528726929 , 36.527569383976626
1528726930 , 36.73527721766112
1528726931 , 36.81828075080613
1528726931 , 37.03303723537504
1528726932 , 37.19995955148595
1528726932 , 37.29213837058248
1528726932 , 37.45505154087847
1528726933 , 37.769703198367615
1528726934 , 37.94483725713091
1528726934 , 38.544045061225845
1528726935 , 39.229515278259015
1528726935 , 39.593026461135906
1528726936 , 40.59265177199121
1528726938 , 40.700650300754475
1528726939 , 40.77108149725332
1528726939 , 40.83577555161098
1528726940 , 40.92935559460896
1528726941 , 41.11082583842734
1528726942 , 41.69514660413874
1528726942 , 41.81232106638593
1528726942 , 41.89090783221785
1528726944 , 41.95810717266122
1528726944 , 42.158075657277166
1528726945 , 42.253306965278554
1528726946 , 43.52839334610773
1528726947 , 43.79634366556388
1528726947 , 44.00190436312589
1528726948 , 44.528393346107734
1528726948 , 44.627776704347674
1528726948 , 44.758715598457975
1528726950 , 44.940907558650046
1528726950 , 45.12432864624674
1528726951 , 45.47191102747071
1528726952 , 45.544170813428096
1528726953 , 45.63033106471181
1528726954 , 45.702243930228214
1528726955 , 45.76630974702707
1528726957 , 46.05089497410167
1528726958 , 46.121201390400124
1528726959 , 46.82714897589203
1528726959 , 47.00598477522752
1528726960 , 47.104474626322535
1528726961 , 47.208204748171966
1528726961 , 47.27664114719274
1528726962 , 47.41479164501029
1528726963 , 48.278755471554376
1528726964 , 48.66118185507127
1528726964 , 48.76472447466707
1528726965 , 48.98771473638192
1528726966 , 49.23727506751591
1528726967 , 49.99784289899572
1528726967 , 50.45031787592894
1528726969 , 51.45031787592893
1528726969 , 51.649298085524265
1528726969 , 51.723708968387996
1528726972 , 51.96208141703118
1528726973 , 52.58938016231564
1528726976 , 53.58938016231564
1528726977 , 54.208401509139215
1528726977 , 54.29437574567931
1528726977 , 54.454462463696075
1528726977 , 54.553003072183266
1528726978 , 55.19827334854414
1528726978 , 55.277111725395905
