1528726810 , 0.12912197935880013
1528726811 , 0.19303946918710752
1528726812 , 0.615346869842077
1528726813 , 0.6856289628444119
1528726816 , 1.0434535979775714
1528726816 , 1.1224422876677937
1528726818 , 1.3727421631802763
1528726819 , 1.7038589028384277
1528726821 , 1.7821472296216423
1528726821 , 1.923399211776767
1528726821 , 2.171135084657114
1528726822 , 2.365912079928256
1528726822 , 2.449046775687808
1528726823 , 2.9043934214949325
1528726823 , 3.3081998407855058
1528726823 , 3.378084349087111
1528726823 , 3.4649752743100666
1528726825 , 3.676503095803291
1528726826 , 3.8778160044793406
1528726826 , 3.947144531577872
1528726826 , 4.091611005290531
1528726826 , 4.196750014174279
1528726827 , 5.196750014174278
1528726828 , 5.271422427172062
1528726829 , 5.626325402379035
1528726829 , 5.749706171058772
1528726830 , 5.914856259174186
1528726833 , 6.230861921817738
1528726833 , 6.416373521249119
1528726833 , 6.536760736144437
1528726836 , 6.644477830620446
1528726839 , 6.728699990340851
1528726839 , 6.822597768585624
1528726839 , 6.925237550817987
1528726840 , 7.13086712214014
1528726843 , 7.635004531684189
1528726844 , 7.700943171434732
1528726845 , 7.794061040965087
1528726846 , 8.673913209352207
1528726846 , 8.808307497026819
1528726847 , 8.940480803283801
1528726848 , 9.233843987271417
1528726849 , 9.342021333779318
1528726849 , 9.454436432748594
1528726850 , 9.558058360989481
1528726852 , 9.644303594386384
1528726852 , 9.738212823499156
1528726852 , 9.80676733560728
1528726853 , 10.001955047570075
1528726854 , 10.064721550403794
1528726855 , 11.064721550403792
1528726856 , 11.129690413663804
1528726857 , 12.064721550403792
1528726857 , 12.14419769941752
1528726858 , 12.424836390241511
1528726858 , 12.510350801644787
1528726860 , 12.789772943030139
1528726860 , 13.789772943030139
1528726862 , 14.546797980291746
1528726862 , 14.785508339383687
1528726865 , 15.329095023298061
1528726866 , 15.44975575560695
1528726867 , 15.847434150013804
1528726870 , 15.946950952948175
1528726870 , 16.39088182832648
1528726871 , 17.390881828326485
1528726872 , 18.375808083452185
1528726873 , 18.484692209125562
1528726873 , 18.762449378312912
1528726873 , 18.849833589013578
1528726873 , 18.956533369373066
1528726873 , 19.035208244634784
1528726874 , 20.035208244634784
1528726874 , 20.108607708215366
1528726875 , 21.108607708215363
1528726875 , 21.180889182782323
1528726876 , 21.388027238624158
1528726876 , 21.54259552063928
1528726877 , 21.606853134701392
1528726877 , 21.71983502812422
1528726878 , 21.81931550470639
1528726878 , 21.976307494291635
1528726879 , 22.312534572682612
1528726880 , 22.407109441190336
1528726881 , 23.082210926666118
1528726881 , 23.20163234991572
1528726883 , 23.270035797368177
1528726884 , 23.576371485613617
1528726884 , 24.39793191160339
1528726885 , 24.500763856747973
1528726886 , 24.60049302953862
1528726887 , 24.78697196551009
1528726887 , 24.902323183319822
1528726887 , 24.969741116674662
1528726887 , 25.139245904657752
1528726888 , 25.237935771966086
1528726888 , 25.32618856408695
1528726889 , 25.45374397694601
1528726891 , 25.92090703201236
1528726892 , 26.01726266576527
1528726892 , 26.289434046586376
1528726892 , 26.382458927756417
1528726893 , 26.704771593210314
1528726894 , 26.767451468067485
1528726895 , 26.862626000130916
1528726895 , 26.9745304782437
1528726896 , 27.09263937989737
1528726896 , 27.27663292359197
1528726897 , 27.36757395915418
1528726899 , 27.44488973950407
1528726901 , 27.632082398053594
1528726901 , 28.19932331084689
1528726901 , 28.366357781154647
1528726902 , 28.65630467495911
1528726903 , 28.856055156913587
1528726903 , 29.04287418578355
1528726906 , 30.042874185783546
1528726906 , 30.105530835573827
1528726908 , 30.383197516949654
1528726908 , 30.476223448748346
1528726911 , 30.922418164068443
